Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
168559,9026,5e-06,0.017862,0.000110791
175604,9026,6e-06,0.018921,0.000110791
110562,9026,6e-06,0.015511,0.000110791
6124,9026,5e-06,0.012187,0.000110791
112006,9026,5e-06,0.015333,0.000110791
182023,9026,5e-06,0.019369,0.000110791
54370,9026,5e-06,0.017767,0.000110791
62703,9026,5e-06,0.015735,0.000110791
62024,9026,6e-06,0.020726,0.000110791
156501,9026,8e-06,0.018841,0.000110791
81415,9026,4e-06,0.016073,0.000110791
38597,9026,5e-06,0.016529,0.000110791
133422,9026,6e-06,0.016107,0.000110791
37099,9026,6e-06,0.014191,0.000110791
160076,9026,5e-06,0.018149,0.000110791
3492,9026,4e-06,0.014247,0.000110791
131229,9026,5e-06,0.015687,0.000110791
15306,9026,6e-06,0.016639,0.000110791
113881,9026,4e-06,0.017802,0.000110791
48871,9026,3e-06,0.015239,0.000110791
1,9026,7e-06,0.01424,0.000221582
66740,9026,6e-06,0.015151,0.000110791
133184,9026,6e-06,0.014854,0.000110791
79194,9026,5e-06,0.015277,0.000110791
164941,9026,5e-06,0.01591,0.000110791
72134,9026,5e-06,0.015612,0.000110791
35092,9026,6e-06,0.016965,0.000110791
173945,9026,6e-06,0.018981,0.000110791
157450,9026,6e-06,0.014467,0.000110791
131287,9026,5e-06,0.01501,0.000110791
87782,9026,6e-06,0.019802,0.000110791
40587,9026,5e-06,0.015636,0.000110791
81515,9026,6e-06,0.013993,0.000110791
48586,9026,4e-06,0.017614,0.000110791
137752,9026,6e-06,0.022206,0.000110791
65784,9026,7e-06,0.016348,0.000110791
47168,9026,6e-06,0.01967,0.000110791
165612,9026,6e-06,0.018996,0.000110791
152800,9026,4e-06,0.01527,0.000110791
179058,9026,4e-06,0.015292,0.000110791
1496,9026,6e-06,0.018915,0.000110791
59342,9026,5e-06,0.020535,0.000110791
146362,9026,7e-06,0.018216,0.000110791
73097,9026,4e-06,0.017674,0.000110791
192748,9026,4e-06,0.017664,0.000110791
151553,9026,4e-06,0.01768,0.000110791
40500,9026,5e-06,0.014384,0.000110791
1,9026,6e-06,0.015823,0.000221582
86041,9026,5e-06,0.019604,0.000110791
17877,9026,7e-06,0.018194,0.000110791
196466,9026,4e-06,0.015641,0.000110791
136955,9026,5e-06,0.014368,0.000110791
131410,9026,6e-06,0.016572,0.000110791
144853,9026,3e-06,0.01508,0.000110791
22643,9026,5e-06,0.018662,0.000110791
67787,9026,6e-06,0.017504,0.000110791
106257,9026,6e-06,0.017468,0.000110791
12080,9026,5e-06,0.016229,0.000110791
2053,9026,5e-06,0.01928,0.000110791
149793,9026,7e-06,0.01637,0.000110791
94379,9026,4e-06,0.018418,0.000110791
78815,9026,6e-06,0.017791,0.000110791
36189,9026,4e-06,0.018328,0.000110791
-1171,9026,4e-06,0.018416,0.000110791
100201,9026,4e-06,0.019525,0.000110791
29985,9026,6e-06,0.019748,0.000110791
157875,9026,5e-06,0.016566,0.000110791
184366,9026,4e-06,0.015224,0.000110791
145115,9026,5e-06,0.014184,0.000110791
35531,9026,6e-06,0.015075,0.000110791
30160,9026,6e-06,0.01844,0.000110791
96223,9026,6e-06,0.02104,0.000110791
80294,9026,6e-06,0.019095,0.000110791
78557,9026,5e-06,0.018069,0.000110791
34715,9026,5e-06,0.014821,0.000110791
180053,9026,6e-06,0.01488,0.000110791
64443,9026,7e-06,0.014382,0.000110791
82568,9026,5e-06,0.017537,0.000110791
52173,9026,3e-06,0.015338,0.000110791
129121,9026,6e-06,0.019168,0.000110791
141286,9026,4e-06,0.018098,0.000110791
86288,9026,4e-06,0.015477,0.000110791
148350,9026,4e-06,0.015674,0.000110791
135158,9026,4e-06,0.015479,0.000110791
82749,9026,4e-06,0.014541,0.000110791
180087,9026,5e-06,0.016109,0.000110791
133620,9026,6e-06,0.018129,0.000110791
148583,9026,4e-06,0.019271,0.000110791
46683,9026,5e-06,0.016474,0.000110791
110202,9026,3e-06,0.016033,0.000110791
75195,9026,5e-06,0.019139,0.000110791
20,9026,2.5e-05,0.01493,0.00221582
27602,9026,3e-06,0.015119,0.000110791
68922,9026,5e-06,0.017575,0.000110791
69493,9026,6e-06,0.02214,0.000110791
25156,9026,5e-06,0.018652,0.000110791
135731,9026,5e-06,0.01846,0.000110791
136057,9026,4e-06,0.015329,0.000110791
126770,9026,3e-06,0.018152,0.000110791
103844,9026,5e-06,0.018483,0.000110791
127951,9026,5e-06,0.018531,0.000110791
43800,9026,5e-06,0.018241,0.000110791
15502,9026,6e-06,0.017701,0.000110791
115231,9026,6e-06,0.020224,0.000110791
30144,9026,6e-06,0.016779,0.000110791
24812,9026,4e-06,0.018044,0.000110791
31431,9026,7e-06,0.018003,0.000110791
174546,9026,6e-06,0.019027,0.000110791
165395,9026,6e-06,0.015304,0.000110791
66862,9026,6e-06,0.013841,0.000110791
183427,9026,4e-06,0.015421,0.000110791
99529,9026,5e-06,0.016627,0.000110791
186245,9026,5e-06,0.019769,0.000110791
50233,9026,5e-06,0.014907,0.000110791
1205,9026,1.1e-05,0.014856,0.000332373
181678,9026,6e-06,0.016866,0.000110791
9196,9026,5e-06,0.014507,0.000110791
80828,9026,4e-06,0.019092,0.000110791
147916,9026,7e-06,0.018685,0.000110791
184106,9026,1.5e-05,0.017751,0.000110791
91415,9026,3e-06,0.020233,0.000110791
1,9026,6e-06,0.017785,0.000221582
162244,9026,6e-06,0.014821,0.000110791
28150,9026,5e-06,0.014552,0.000110791
32,9026,4e-05,0.020153,0.00354531
37385,9026,5e-06,0.019326,0.000110791
70286,9026,6e-06,0.018605,0.000110791
160597,9026,3e-06,0.01563,0.000110791
95594,9026,6e-06,0.01849,0.000110791
5329,9026,4e-06,0.012591,0.000110791
50984,9026,4e-06,0.018759,0.000110791
158580,9026,5e-06,0.019242,0.000110791
164245,9026,5e-06,0.018698,0.000110791
158735,9026,6e-06,0.019325,0.000110791
152863,9026,6e-06,0.016514,0.000110791
119376,9026,1.4e-05,0.021458,0.000110791
24071,9026,5e-06,0.015394,0.000110791
29258,9026,5e-06,0.015168,0.000110791
128789,9026,4e-06,0.018695,0.000110791
65938,9026,6e-06,0.02043,0.000110791
176045,9026,6e-06,0.018516,0.000110791
55261,9026,4e-06,0.014921,0.000110791
176819,9026,6e-06,0.019112,0.000110791
179155,9026,4e-06,0.01484,0.000110791
53368,9026,5e-06,0.019549,0.000110791
180098,9026,6e-06,0.015692,0.000110791
109775,9026,4e-06,0.018987,0.000110791
81941,9026,3e-06,0.015125,0.000110791
139075,9026,6e-06,0.018729,0.000110791
105440,9026,5e-06,0.016867,0.000110791
172490,9026,5e-06,0.014289,0.000110791
87720,9026,5e-06,0.015802,0.000110791
9486,9026,4e-06,0.014079,0.000110791
3295,9026,5e-06,0.017876,0.000110791
173208,9026,5e-06,0.018041,0.000110791
93355,9026,5e-06,0.018644,0.000110791
108831,9026,6e-06,0.01468,0.000110791
92357,9026,2e-06,0.015697,0.000110791
89009,9026,5e-06,0.015602,0.000110791
1,9026,7e-06,0.021005,0.000110791
144704,9026,6e-06,0.019943,0.000110791
4,9026,1e-05,0.017008,0.000332373
5,9026,7e-06,0.014845,0.000553955
66464,9026,5e-06,0.016715,0.000110791
104867,9026,4e-06,0.014405,0.000110791
45910,9026,3e-06,0.017454,0.000110791
94972,9026,5e-06,0.014524,0.000110791
33299,9026,3e-06,0.016549,0.000110791
15,9026,2.1e-05,0.01813,0.00166187
65126,9026,5e-06,0.018144,0.000110791
7,9026,1.5e-05,0.018206,0.000775537
7189,9026,3e-06,0.017886,0.000110791
77748,9026,6e-06,0.020963,0.000110791
2991,9026,6e-06,0.015274,0.000221582
98062,9026,6e-06,0.020104,0.000110791
196432,9026,5e-06,0.018226,0.000110791
178090,9026,7e-06,0.019766,0.000110791
104188,9026,5e-06,0.021213,0.000110791
66212,9026,7e-06,0.0194,0.000110791
156676,9026,6e-06,0.01986,0.000110791
109780,9026,5e-06,0.01827,0.000110791
145275,9026,4e-06,0.020601,0.000110791
61030,9026,6e-06,0.015341,0.000110791
42735,9026,5e-06,0.016294,0.000110791
44857,9026,3e-06,0.015918,0.000110791
168,9026,7e-06,0.014737,0.000221582
147190,9026,5e-06,0.017062,0.000110791
1199,9026,5e-06,0.012243,0.000110791
175672,9026,5e-06,0.015956,0.000110791
167029,9026,3e-06,0.017136,0.000110791
102671,9026,5e-06,0.016817,0.000110791
89314,9026,5e-06,0.014045,0.000110791
136912,9026,6e-06,0.016698,0.000110791
156363,9026,4e-06,0.014941,0.000110791
12,9026,2.7e-05,0.017794,0.00132949
59561,9026,6e-06,0.01406,0.000110791
101510,9026,4e-06,0.016585,0.000110791
65438,9026,6e-06,0.014766,0.000110791
1,9026,6e-06,0.018781,0.000332373
81659,9026,3e-06,0.014331,0.000110791
83799,9026,5e-06,0.017387,0.000110791
45862,9026,5e-06,0.016629,0.000110791
16720,9026,4e-06,0.017983,0.000110791
128856,9026,5e-06,0.015437,0.000110791
30801,9026,6e-06,0.018428,0.000110791
69231,9026,5e-06,0.019617,0.000110791
118571,9026,6e-06,0.019068,0.000110791
51836,9026,5e-06,0.017895,0.000110791
23744,9026,6e-06,0.018078,0.000110791
193010,9026,6e-06,0.018471,0.000110791
77272,9026,5e-06,0.016073,0.000110791
166784,9026,4e-06,0.017202,0.000110791
175667,9026,6e-06,0.014393,0.000110791
140142,9026,3e-06,0.017801,0.000110791
88567,9026,4e-06,0.01789,0.000110791
86368,9026,4e-06,0.014004,0.000110791
23395,9026,2e-06,0.018019,0.000110791
133748,9026,4e-06,0.015106,0.000110791
29362,9026,5e-06,0.013998,0.000110791
72235,9026,6e-06,0.014379,0.000110791
5799,9026,5e-06,0.012887,0.000110791
134451,9026,5e-06,0.015702,0.000110791
42460,9026,4e-06,0.017539,0.000110791
120581,9026,3e-06,0.01386,0.000110791
27731,9026,6e-06,0.013913,0.000110791
128620,9026,3e-06,0.019142,0.000110791
29936,9026,5e-06,0.018625,0.000110791
81010,9026,5e-06,0.014759,0.000110791
46572,9026,1.6e-05,0.01543,0.000110791
-96159,9026,5e-06,0.016274,0.000110791
14977,9026,5e-06,0.014489,0.000110791
10022,9026,5e-06,0.01438,0.000110791
153455,9026,4e-06,0.018213,0.000110791
24772,9026,5e-06,0.017549,0.000110791
133958,9026,3e-06,0.01593,0.000110791
113754,9026,6e-06,0.017736,0.000110791
183748,9026,4e-06,0.017104,0.000110791
101820,9026,3e-06,0.015495,0.000110791
77648,9026,6e-06,0.01865,0.000110791
11907,9026,4e-06,0.01342,0.000110791
133500,9026,4e-06,0.015793,0.000110791
61907,9026,4e-06,0.020645,0.000110791
2194,9026,8e-06,0.015209,0.000221582
38643,9026,4e-06,0.018186,0.000110791
71529,9026,6e-06,0.015819,0.000110791
159816,9026,1.3e-05,0.015523,0.000110791
20500,9026,7e-06,0.016611,0.000110791
120768,9026,4e-06,0.01458,0.000110791
39399,9026,6e-06,0.018955,0.000110791
49280,9026,4e-06,0.014934,0.000110791
136438,9026,5e-06,0.020449,0.000110791
99309,9026,5e-06,0.023174,0.000110791
191503,9026,5e-06,0.022114,0.000110791
107532,9026,5e-06,0.022421,0.000110791
127881,9026,5e-06,0.019516,0.000110791
47637,9026,5e-06,0.014864,0.000110791
181770,9026,4e-06,0.017561,0.000110791
1117,9026,0.000934,0.010638,0.123754
47940,9026,6e-06,0.017326,0.000110791
21030,9026,5e-06,0.016737,0.000110791
71481,9026,4e-06,0.015914,0.000110791
30966,9026,6e-06,0.013922,0.000110791
70235,9026,5e-06,0.01477,0.000110791
189616,9026,4e-06,0.015945,0.000110791
188679,9026,5e-06,0.018956,0.000110791
121693,9026,5e-06,0.020741,0.000110791
65825,9026,4e-06,0.014124,0.000110791
131689,9026,5e-06,0.015121,0.000110791
170289,9026,5e-06,0.014476,0.000110791
77174,9026,5e-06,0.019052,0.000110791
124018,9026,4e-06,0.01894,0.000110791
-5160,9026,5e-06,0.020294,0.000110791
132847,9026,6e-06,0.015166,0.000110791
139094,9026,7e-06,0.013646,0.000110791
49921,9026,6e-06,0.01563,0.000110791
175290,9026,3e-06,0.020012,0.000110791
83998,9026,6e-06,0.018338,0.000110791
21268,9026,6e-06,0.014272,0.000110791
6,9026,3.3e-05,0.015943,0.000664746
90696,9026,5e-06,0.020285,0.000110791
118762,9026,6e-06,0.017996,0.000110791
93642,9026,4e-06,0.014156,0.000110791
135259,9026,5e-06,0.015645,0.000110791
8693,9026,6e-06,0.015852,0.000110791
77380,9026,5e-06,0.014814,0.000110791
63099,9026,5e-06,0.01441,0.000110791
54577,9026,6e-06,0.017804,0.000110791
132894,9026,7e-06,0.020054,0.000110791
39832,9026,7e-06,0.018512,0.000110791
155815,9026,6e-06,0.017042,0.000110791
174790,9026,4e-06,0.016836,0.000110791
102305,9026,4e-06,0.014758,0.000110791
74839,9026,4e-06,0.015453,0.000110791
91350,9026,5e-06,0.015417,0.000110791
156613,9026,6e-06,0.018528,0.000110791
7465,9026,5e-06,0.013619,0.000110791
135025,9026,5e-06,0.01676,0.000110791
10538,9026,5e-06,0.016418,0.000110791
180289,9026,6e-06,0.021486,0.000110791
122496,9026,5e-06,0.018632,0.000110791
193406,9026,5e-06,0.019405,0.000110791
134337,9026,6e-06,0.019993,0.000110791
176981,9026,6e-06,0.020183,0.000110791
84054,9026,6e-06,0.01621,0.000110791
111154,9026,4e-06,0.015216,0.000110791
111717,9026,6e-06,0.018271,0.000110791
164267,9026,4e-06,0.015495,0.000110791
22676,9026,6e-06,0.017227,0.000110791
113221,9026,4e-06,0.014506,0.000110791
22960,9026,4e-06,0.015617,0.000110791
27714,9026,4e-06,0.01483,0.000110791
74221,9026,6e-06,0.015626,0.000110791
83258,9026,5e-06,0.016149,0.000110791
127555,9026,6e-06,0.017389,0.000110791
168557,9026,4e-06,0.019277,0.000110791
66111,9026,6e-06,0.014675,0.000110791
114661,9026,1.5e-05,0.015527,0.000110791
130366,9026,6e-06,0.018722,0.000110791
78111,9026,6e-06,0.018107,0.000110791
73832,9026,4e-06,0.014875,0.000110791
162165,9026,5e-06,0.015672,0.000110791
52643,9026,6e-06,0.015081,0.000110791
64207,9026,5e-06,0.020924,0.000110791
144944,9026,1.6e-05,0.021879,0.000110791
2107,9026,9e-06,0.015275,0.000110791
17278,9026,4e-06,0.012839,0.000110791
45513,9026,1.1e-05,0.021053,0.000110791
114129,9026,3e-06,0.015793,0.000110791
31208,9026,6e-06,0.015248,0.000110791
27204,9026,4e-06,0.013147,0.000110791
135282,9026,3e-06,0.013573,0.000110791
158965,9026,6e-06,0.013972,0.000110791
98952,9026,4e-06,0.019953,0.000110791
133304,9026,4e-06,0.013218,0.000110791
174257,9026,3e-06,0.013378,0.000110791
70230,9026,4e-06,0.012802,0.000110791
70659,9026,6e-06,0.013027,0.000110791
67945,9026,4e-06,0.013037,0.000110791
140487,9026,5e-06,0.014579,0.000110791
126895,9026,1.4e-05,0.016709,0.000110791
5561,9026,5e-06,0.012934,0.000110791
55037,9026,5e-06,0.013604,0.000110791
173380,9026,1.2e-05,0.013145,0.000110791
177289,9026,4e-06,0.013155,0.000110791
8,9026,1.5e-05,0.01309,0.000886328
15889,9026,3e-06,0.012532,0.000110791
115618,9026,2e-06,0.013696,0.000110791
83021,9026,3e-06,0.016421,0.000110791
185028,9026,6e-06,0.014017,0.000110791
195499,9026,4e-06,0.018405,0.000110791
191384,9026,4e-06,0.01533,0.000110791
189045,9026,7e-06,0.015624,0.000110791
86724,9026,5e-06,0.016317,0.000110791
109617,9026,5e-06,0.020381,0.000110791
52055,9026,5e-06,0.015772,0.000110791
77160,9026,4e-06,0.015042,0.000110791
83423,9026,5e-06,0.020696,0.000110791
615,9026,8e-06,0.017463,0.000221582
69870,9026,2e-06,0.015611,0.000110791
138477,9026,4e-06,0.016789,0.000110791
19496,9026,7e-06,0.014593,0.000110791
53231,9026,6e-06,0.015501,0.000110791
181593,9026,5e-06,0.016639,0.000110791
51176,9026,5e-06,0.017832,0.000110791
38203,9026,5e-06,0.017157,0.000110791
173215,9026,6e-06,0.014724,0.000110791
68393,9026,5e-06,0.015778,0.000110791
21820,9026,6e-06,0.014493,0.000110791
114318,9026,4e-06,0.015525,0.000110791
56200,9026,5e-06,0.014917,0.000110791
89004,9026,6e-06,0.014569,0.000110791
51809,9026,6e-06,0.014321,0.000110791
156634,9026,6e-06,0.018736,0.000110791
55223,9026,5e-06,0.016197,0.000110791
177806,9026,5e-06,0.018883,0.000110791
83983,9026,5e-06,0.018541,0.000110791
186033,9026,5e-06,0.0182,0.000110791
158045,9026,3e-06,0.01505,0.000110791
183209,9026,5e-06,0.018612,0.000110791
