Range Length,Alphabet Size, Go through All in Range (ms),Entire Alphabet Rank (ms),Range / Alphabet ratio
30586,268,4e-06,0.000537,0.00373134
15517,268,4e-06,0.000631,0.00373134
35414,268,4e-06,0.000635,0.00373134
13366,268,4e-06,0.000599,0.00373134
18685,268,6e-06,0.000548,0.00373134
29200,268,4e-06,0.000618,0.00373134
8689,268,5e-06,0.000571,0.00373134
12642,268,3e-06,0.000513,0.00373134
15286,268,4e-06,0.000601,0.00373134
32085,268,4e-06,0.000638,0.00373134
689,268,3e-06,0.000579,0.00373134
13280,268,4e-06,0.000615,0.00373134
8569,268,4e-06,0.000614,0.00373134
25760,268,4e-06,0.000627,0.00373134
34346,268,4e-06,0.000624,0.00373134
29352,268,4e-06,0.000627,0.00373134
8163,268,3e-06,0.000583,0.00373134
30310,268,4e-06,0.000582,0.00373134
27187,268,4e-06,0.000426,0.00373134
26543,268,2e-06,0.000387,0.00373134
34755,268,2e-06,0.000397,0.00373134
23567,268,3e-06,0.000395,0.00373134
9877,268,2e-06,0.000382,0.00373134
1329,268,3e-06,0.000355,0.00373134
20902,268,3e-06,0.000376,0.00373134
27273,268,3e-06,0.000378,0.00373134
23880,268,2e-06,0.000377,0.00373134
30467,268,1e-06,0.000462,0.00373134
10773,268,3e-06,0.000569,0.00373134
15875,268,3e-06,0.000589,0.00373134
7290,268,3e-06,0.000564,0.00373134
113,268,4e-06,0.000629,0.00746269
8191,268,4e-06,0.000598,0.00373134
27045,268,4e-06,0.00057,0.00373134
16043,268,3e-06,0.000648,0.00373134
36841,268,4e-06,0.000627,0.00373134
13623,268,4e-06,0.000617,0.00373134
34517,268,3e-06,0.000607,0.00373134
11223,268,4e-06,0.000604,0.00373134
12085,268,3e-06,0.000644,0.00373134
7349,268,4e-06,0.000618,0.00373134
3993,268,4e-06,0.000617,0.00373134
13300,268,4e-06,0.000604,0.00373134
5586,268,3e-06,0.000632,0.00373134
18513,268,4e-06,0.000501,0.00373134
6123,268,3e-06,0.000419,0.00373134
10319,268,2e-06,0.000619,0.00373134
29780,268,3e-06,0.000627,0.00373134
25498,268,4e-06,0.000631,0.00373134
26331,268,4e-06,0.000612,0.00373134
3637,268,5e-06,0.000574,0.00373134
27529,268,4e-06,0.000608,0.00373134
33856,268,3e-06,0.000635,0.00373134
33410,268,3e-06,0.000635,0.00373134
2355,268,4e-06,0.000597,0.00373134
18405,268,5e-06,0.000387,0.00373134
37231,268,3e-06,0.000398,0.00373134
3805,268,3e-06,0.000603,0.00373134
3190,268,3e-06,0.000593,0.00373134
7453,268,3e-06,0.000515,0.00373134
8953,268,4e-06,0.000591,0.00373134
10614,268,5e-06,0.000517,0.00373134
12435,268,3e-06,0.00059,0.00373134
27469,268,4e-06,0.000629,0.00373134
4962,268,4e-06,0.000579,0.00373134
16695,268,3e-06,0.000467,0.00373134
23787,268,3e-06,0.000398,0.00373134
28677,268,3e-06,0.000399,0.00373134
27072,268,3e-06,0.00039,0.00373134
17964,268,2e-06,0.000392,0.00373134
35760,268,4e-06,0.000391,0.00373134
21329,268,2e-06,0.000392,0.00373134
10161,268,3e-06,0.000404,0.00373134
31076,268,2e-06,0.000401,0.00373134
36493,268,3e-06,0.0004,0.00373134
21150,268,3e-06,0.000403,0.00373134
23474,268,2e-06,0.0004,0.00373134
13872,268,2e-06,0.000419,0.00373134
35518,268,3e-06,0.000662,0.00373134
32461,268,4e-06,0.000558,0.00373134
8274,268,4e-06,0.000434,0.00373134
5398,268,4e-06,0.000428,0.00373134
15218,268,4e-06,0.000552,0.00373134
22850,268,4e-06,0.000571,0.00373134
4163,268,3e-06,0.000412,0.00373134
35417,268,3e-06,0.000417,0.00373134
17575,268,3e-06,0.000606,0.00373134
35213,268,4e-06,0.000504,0.00373134
33140,268,2e-06,0.00064,0.00373134
2443,268,4e-06,0.000563,0.00373134
36419,268,4e-06,0.000406,0.00373134
4113,268,4e-06,0.000392,0.00373134
32052,268,4e-06,0.000391,0.00373134
37702,268,4e-06,0.000401,0.00373134
1761,268,3e-06,0.000426,0.00373134
21644,268,3e-06,0.000423,0.00373134
33903,268,3e-06,0.000391,0.00373134
31942,268,2e-06,0.000382,0.00373134
30766,268,3e-06,0.000564,0.00373134
11182,268,5e-06,0.000559,0.00373134
7634,268,4e-06,0.00042,0.00373134
28132,268,4e-06,0.000529,0.00373134
35086,268,4e-06,0.00062,0.00373134
6306,268,4e-06,0.000634,0.00373134
16628,268,2e-06,0.00064,0.00373134
33662,268,3e-06,0.000412,0.00373134
24630,268,4e-06,0.000503,0.00373134
23186,268,3e-06,0.000404,0.00373134
37048,268,3e-06,0.000558,0.00373134
6125,268,4e-06,0.000625,0.00373134
9583,268,4e-06,0.000622,0.00373134
4925,268,4e-06,0.00062,0.00373134
12230,268,3e-06,0.000641,0.00373134
31255,268,3e-06,0.000607,0.00373134
13908,268,4e-06,0.000603,0.00373134
17923,268,3e-06,0.000643,0.00373134
7218,268,5e-06,0.000626,0.00373134
